"id","title","question","url","publishedDate","publishedYear","publishedMonth","charCount","paragraphCount","themes"
"e1d23149-482c-547e-9fb2-2f8390dc619f","行业调研","如何高效的开展行业调研？","https://www.zhihu.com/question/655285242/answer/3504833064","2024-05-21","2024","2024-05","1118","18","workplace_org;money_property;power_strategy;education_growth;public_society"
"a78d0b4c-f8f8-5dc4-a06b-e8e07666d268","全职猎人","如何应对在一段时间进行看书/运动/纪录片等有益的活动之后，又开始刷抖音/看小说摆烂？","https://www.zhihu.com/question/654004997/answer/3504180136","2024-05-20","2024","2024-05","1531","28","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"d4c36dc4-888e-525b-865f-4a04294832ad","表黑","如何向自己喜欢的对象表达好感?","https://www.zhihu.com/question/655935410/answer/3502853319","2024-05-19","2024","2024-05","496","15","family_kinship;intimacy_gender;money_property;power_strategy;communication_conflict"
"e6cd2e77-18f3-5456-a86b-e962feee1d21","两小无猜","我应该去猜测伴侣的心思（譬如伤心难过）然后做出行动吗？还是直接询问，否认了就无视出现的种种迹象？","https://afdian.com/p/a36de7d4155911efa8da52540025c377","2024-05-19","2024","2024-05","649","14","intimacy_gender;workplace_org;ethics_norms;psychology_self"
"ade23b29-3b53-5897-8a8a-25eb8d5a11d2","逃避鉴定","面对选择做决定的时候，怎样判断自己是在“做选择”还是在“逃避”？","https://www.zhihu.com/question/655812741/answer/3502549964","2024-05-18","2024","2024-05","1048","21","workplace_org;money_property;power_strategy;psychology_self"
"666f6b9a-c4b6-5e84-a0d1-8ef8638a22e1","琐碎事尔","如何克服对琐碎工作的畏惧和逃避?","https://www.zhihu.com/question/654867829/answer/3501942851","2024-05-18","2024","2024-05","2406","43","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"8efa0022-a2d3-52aa-ab8c-1cd53e03a076","自尊者自信","对自己言而无信已成为习惯，如何走出这个循环？","https://www.zhihu.com/question/654966956/answer/2050848781999019426","2024-05-17","2024","2024-05","800","20","ethics_norms;power_strategy;psychology_self;communication_conflict"
"985b8188-308b-569a-9b04-ed842c275d64","味精炒鸡精","我践行了答主说的“不求回报的爱”，但是女朋友觉得我对“爱”的要求过于严苛导致分手，该怎么办？","https://www.zhihu.com/question/655813392/answer/3500832878","2024-05-17","2024","2024-05","416","9","intimacy_gender;money_property"
"70f6ba0a-f794-554e-a50b-9aaf4f1f0631","愚蠢之为物也","为什么很多润人身上都有那么一股迷之自信？","https://www.zhihu.com/question/612954051/answer/3500388516","2024-05-16","2024","2024-05","421","7","money_property;education_growth;psychology_self;communication_conflict"
"1d861a6f-fd62-5044-a10a-88d1fdb47c7b","先谈后定","建立亲密关系，是专门和对方讨论爱的概念合适，还是通过实践自己的爱的准则让对方来感受合适?","https://www.zhihu.com/question/655862379/answer/3499769103","2024-05-16","2024","2024-05","1422","25","family_kinship;intimacy_gender;money_property;ethics_norms;power_strategy;education_growth;psychology_self;communication_conflict"
"ced67905-1877-5d8d-9b1b-3fa319c1ce7f","镜中的小丑","如何克服对短视频的成瘾性？","https://www.zhihu.com/question/515282381/answer/2054857502261522705","2024-05-15","2024","2024-05","829","17","power_strategy;education_growth;psychology_self;public_society"
"221e3712-72bb-599f-9ae2-eab59ce8f6ed","后悔酱","什么时候该后悔，什么时候不该后悔，怎么正确的后悔?","https://www.zhihu.com/question/653552061/answer/3497508196","2024-05-14","2024","2024-05","665","19",""
"139acda0-ec10-5337-b913-71dc37b83613","坐脸虫","如果这个世界上没有一个人是把你放在第一位，那么你存在的意义究竟是什么呢？","https://www.zhihu.com/question/640316383/answer/3497499156","2024-05-14","2024","2024-05","373","11","family_kinship;workplace_org"
"d149fd04-0006-5df7-b2dc-74cfc25e5707","从何而来","现在能解答我困惑的精神导师们，他们之前遇到的问题又是怎么得到答案的？","https://www.zhihu.com/question/654860690/answer/2054856720883748905","2024-05-13","2024","2024-05","2250","46","money_property;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"110d5551-cb81-51a2-bbed-a4e3dc71f7ea","挖机","百度副总裁璩静深夜致歉。她为什么要致歉？","https://www.zhihu.com/question/655427416/answer/3496625906","2024-05-13","2024","2024-05","697","14","workplace_org;money_property;ethics_norms;education_growth;public_society;communication_conflict"
"ee729b84-c8c9-5a78-a6ec-0a96b7575dc6","wait and see","茅台会在什么情况下崩盘?","https://www.zhihu.com/question/348553732/answer/3496332356","2024-05-13","2024","2024-05","586","12","power_strategy"
"844ca336-901d-50a5-a296-6ccd675723cf","文盲速成","怎样高效地学习一门语言？","https://afdian.com/p/3c979b2c0fd711ef9dd952540025c377","2024-05-12","2024","2024-05","1776","40","education_growth;psychology_self;communication_conflict"
"a942c908-a060-5ad6-956f-912ebad39efc","拒绝窥探","怎么拒绝自己不想回答的隐私问题？","https://www.zhihu.com/question/28540682/answer/3492766998","2024-05-09","2024","2024-05","432","11","ethics_norms;communication_conflict"
"d6beba75-b6f0-5554-b065-71e553925df2","游骑","如何高效率租到自己想要的房？","https://www.zhihu.com/question/654576997/answer/2033104618561984014","2024-05-09","2024","2024-05","674","21","money_property;power_strategy;education_growth"
"5d409e8f-8d40-5d28-b8d1-ea5085bca3cb","哭债","为什么很多父母批评孩子后不允许孩子哭？","https://www.zhihu.com/question/503746220/answer/3492084842","2024-05-09","2024","2024-05","1864","43","family_kinship;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"4e7f117f-d6be-5278-b421-26c113d042b6","新闻节目","察觉到亲密关系在干枯，是自己的生活干枯了还是维护关系出现了问题？","https://www.zhihu.com/question/654223536/answer/3492075570","2024-05-09","2024","2024-05","440","13","public_society;communication_conflict"
"921c5b55-f2aa-54b3-a8d9-2c8d7e13368c","金坷垃","偶像和榜样的区别是什么？","https://www.zhihu.com/question/655248872/answer/3491410207","2024-05-08","2024","2024-05","1990","42","power_strategy;education_growth;psychology_self;communication_conflict"
"5d7f3b17-5f21-5218-b936-4623e949c029","不知天地","大多数人是否生活在不自知的地狱中？","https://www.zhihu.com/question/655140780/answer/3489520842","2024-05-06","2024","2024-05","338","13","public_society"
"e96119d5-c6cd-591c-aeb3-3c9848156797","石头记","我是否要放弃原画呢？","https://www.zhihu.com/question/634062872/answer/3489462836","2024-05-06","2024","2024-05","464","16","money_property;communication_conflict"
"d6df0c64-b28a-53fa-a2c0-59b34b8e0dda","无悲无喜乃止息","如何安排娱乐活动，能让自己足够休息又不至于浪费时间？","https://www.zhihu.com/question/653988932/answer/2049442620468893229","2024-05-06","2024","2024-05","1157","37","intimacy_gender;education_growth;public_society;communication_conflict"
"582a5685-4a43-583b-8c09-6badde2313a6","十连抽","21 岁男生「胖猫」在重庆跳江去世，生前曾两年转账给网恋女友 50 万，哪些信息值得关注？","https://www.zhihu.com/question/654882337/answer/3488628966","2024-05-06","2024","2024-05","656","19","money_property;power_strategy;education_growth;psychology_self"
"0db27234-3f9b-52e8-a594-f5e3de3e9d39","眼神灵动","食草动物的眼睛/眼神看起来是不是比食肉动物「呆」？","https://www.zhihu.com/question/288003004/answer/3488625751","2024-05-06","2024","2024-05","1850","34","power_strategy;education_growth;communication_conflict"
"9ec58fb7-a428-5aed-bfff-0e79514346d3","成全与被成全","女朋友说需要有一种能看一眼就get到情绪的男朋友，请问这在可操作性上效度如何？","https://www.zhihu.com/question/654134522/answer/3487695048","2024-05-05","2024","2024-05","1761","42","family_kinship;intimacy_gender;money_property;ethics_norms;education_growth;psychology_self;communication_conflict"
"f02ad404-30c0-564f-aea3-0cd19306da1c","食有正时","想要建立一个固定的食谱，既营养均衡又易维持，应该以一天为单位构建还是三天还是一周？","https://www.zhihu.com/question/654858833/answer/3487635830","2024-05-05","2024","2024-05","306","9","workplace_org"
"e289fb8f-4980-544a-bba2-307c4f00baac","夜叉","如何看待湖南21岁男子胖猫遭PUA花去51万元劳动所得后在重庆跳江自杀？?","https://www.zhihu.com/question/654839494/answer/3486787268","2024-05-04","2024","2024-05","812","26","intimacy_gender;money_property;ethics_norms;power_strategy;psychology_self"
"177e6441-ef3e-5cb4-bec7-2a2ef6f2b000","两种脆弱","什么是脆弱？如何判断自己的脆弱？","https://www.zhihu.com/question/654004540/answer/2023690404575330962","2024-05-04","2024","2024-05","1310","34","workplace_org;money_property;power_strategy;psychology_self"
"8fe9451a-912d-54a8-801f-93da0b4a0e23","危机之上","如何培养危机感？常常会短期感觉生存、意义危机，但是过一两天又遗忘了一切，回到原来的平静但低效率的状态?","https://www.zhihu.com/question/653773119/answer/3486453372","2024-05-03","2024","2024-05","697","16","money_property;education_growth;psychology_self"
"fb9a0c38-ce26-5746-8b43-db8ec6a0a1bc","辞源","可以从哪些途径来获得关于某个词语的精准的释义？","https://www.zhihu.com/question/653987198/answer/3486237008","2024-05-03","2024","2024-05","943","18","education_growth;communication_conflict"
"127aa60d-0990-55a8-ad99-7cdd14b765af","独立原理","追求独立和追求输出哪个应该更优先？","https://afdian.com/p/d9cf61fa08ba11efb7015254001e7c00","2024-05-03","2024","2024-05","652","16","money_property;power_strategy;psychology_self;communication_conflict"
"ed175d6c-5b2e-5b8b-a2ed-a5e5203e4f21","输出力初步","如何培养输出能力？","https://afdian.com/p/70ed610c08b311efbdf95254001e7c00","2024-05-03","2024","2024-05","664","14","family_kinship;education_growth"
"122bf46d-e06b-5fc6-bfc5-816b68308078","一年疫苗","躺平一年后，找工作面试如何回答雇主：你干什么去了？","https://www.zhihu.com/question/654134898/answer/3485123291","2024-05-02","2024","2024-05","401","10","workplace_org;power_strategy"
"3c69de12-ae82-52ef-b0f5-e5051e524944","有本事不用","「骂马云的人有本事不用支付宝」这种观点对吗？","https://www.zhihu.com/question/392467643/answer/2025818388421780694","2024-05-02","2024","2024-05","689","16","money_property;ethics_norms;power_strategy;public_society;communication_conflict"
"4841e310-ed32-5d7b-a64b-9c0be5cd2b96","内向缺陷","内向是不是一种缺陷？","https://www.zhihu.com/question/337490323/answer/2020744469679457428","2024-05-01","2024","2024-05","1206","26","ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"3a040250-0112-5cce-8cff-8692b2f9184b","第一稀缺","美女是底层社会的稀缺资源，那什么是上层社会的稀缺资源？","https://www.zhihu.com/question/652676451/answer/3484309088","2024-05-01","2024","2024-05","624","17","money_property;ethics_norms;power_strategy;psychology_self;public_society"
"dafbd16a-9b9d-543b-9f6e-68e01e55daa0","喜怒不形于色","我是绝对追求真实的人，但是做销售让我要压抑真实自我与所有人搞好关系，这让我痛苦，怎么办？","https://www.zhihu.com/question/654067740/answer/3482809236","2024-04-29","2024","2024-04","2405","32","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"1c750a3d-82b1-5b07-a5b9-081b1c781296","核动力学习","好像失去了学习的能力再也回不到高中那种感觉，一学习就累，课本知识像是写满公式的高数课本一样该如何解决？","https://www.zhihu.com/question/653479167/answer/3482157085","2024-04-29","2024","2024-04","865","20","family_kinship;intimacy_gender;power_strategy;education_growth;psychology_self"
"0314a647-95fe-554c-b8da-7ebb99179080","朝韩文化","如何看待韩国文化和kpop？","https://www.zhihu.com/question/654223550/answer/3480722167","2024-04-27","2024","2024-04","1415","30","family_kinship;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"1f2df416-d8f5-5ec2-b75a-0dbee48bec4d","自给的爱","在尚未经济独立的年纪，如何面对爱情（亲密关系）？","https://www.zhihu.com/question/653588766/answer/2022946694640215298","2024-04-27","2024","2024-04","787","15","family_kinship;intimacy_gender;money_property;ethics_norms;power_strategy;communication_conflict"
"6ff9a877-2a69-5c0f-bb18-71a977b32455","不成人形","怎么看出一个男生是不是海王？","https://www.zhihu.com/question/323848626/answer/3480020673","2024-04-27","2024","2024-04","475","14","money_property;power_strategy"
"61b71b90-4310-528f-82d4-aa837d4ef71d","zz理论","三十岁之前可以读类似毛选和马克思之类的书籍吗?","https://www.zhihu.com/question/653779947/answer/3479724010","2024-04-26","2024","2024-04","1694","28","intimacy_gender;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"79a0e5c3-d268-5292-ac4d-30338beb983a","有言在先","每当对某件事进行讨论的时候，别人总会趋向于说我想的太多，该如何处理？","https://www.zhihu.com/question/654049611/answer/3478845780","2024-04-26","2024","2024-04","430","8","ethics_norms;power_strategy;public_society;communication_conflict"
"b8fb7ab5-b9da-5ac7-a791-88429eff93de","乱发脾气","怎样对付乱发脾气的人？","https://www.zhihu.com/question/46386733/answer/3478837572","2024-04-26","2024","2024-04","1139","25","workplace_org;education_growth;psychology_self;communication_conflict"
"b223322d-9a73-5ee6-8bc2-327f664b08dd","最先的关系","人和自己的关系是否是一切伦理关系的基础？","https://www.zhihu.com/question/653667460/answer/3477659448","2024-04-25","2024","2024-04","935","19","ethics_norms;education_growth;psychology_self;communication_conflict"
"efc59617-3016-5780-86fc-31d4106a06c0","倦怠","工作了好几年，职业倦怠了怎么办？","https://www.zhihu.com/question/653772835/answer/3477653544","2024-04-25","2024","2024-04","1075","23","family_kinship;intimacy_gender;workplace_org;money_property;power_strategy;education_growth;psychology_self;communication_conflict"
"b6c8ab98-21b5-5a55-993a-a75ddac6f60d","自由的印花税","工作了一段时间，为了继续深入，要面临专业方向上的选择。该考虑哪些问题，以及如何做出选择？","https://www.zhihu.com/question/653732373/answer/3476443090","2024-04-24","2024","2024-04","879","17","workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;communication_conflict"
"fb781ffd-8397-54d2-abbd-ad001665350b","不依赖","如何改掉依赖别人的毛病？","https://www.zhihu.com/question/653480308/answer/3474895954","2024-04-22","2024","2024-04","932","27","workplace_org;money_property;ethics_norms"
"17b86473-06c5-5196-aa31-733119b32089","学以致用","学生如何将所学知识和实际应用结合起来？","https://afdian.com/p/8706184affe311ee9af552540025c377","2024-04-21","2024","2024-04","479","12","money_property;power_strategy;education_growth;public_society"
"1e7410ed-09a2-5a04-a2e1-484b7b8c6085","镇妖塔","日本没有爱国教育吗？","https://www.zhihu.com/question/653627815/answer/3473760031","2024-04-21","2024","2024-04","456","11","power_strategy;education_growth;public_society"
"a68f5223-6a3b-5607-b713-93a3b3e276d5","凸 蚓 凸","一氧化碳最为十分常见的毒气，人类为什么没有进化出闻出它很臭的能力？","https://www.zhihu.com/question/639500085/answer/3473663295","2024-04-21","2024","2024-04","502","14","power_strategy;education_growth"
"e641f3af-54e0-57f7-894c-f44ac75f49f1","童真","幼稚和童真的区别是什么？","https://www.zhihu.com/question/535581708/answer/3472816598","2024-04-20","2024","2024-04","129","8",""
"6e51af4e-e61d-5807-bed6-a13f46b578d3","忏与悔","忏悔和后悔的区别在哪里？","https://www.zhihu.com/question/653478290/answer/3472539368","2024-04-20","2024","2024-04","505","15","psychology_self;communication_conflict"
"3935cab8-35cf-558a-9ff6-c90f25a4be31","拈花","如何做到极致规律的作息？","https://www.zhihu.com/question/653480424/answer/3472127031","2024-04-20","2024","2024-04","2799","66","workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"f5818ca5-35ad-5b8e-9c65-02d209a7331e","汇率狂砭","埃及镑暴跌 40%，一美元兑50埃及镑，埃及央行宣布放开汇率管制，同时加息 600 个基点，有何影响？","https://www.zhihu.com/question/647445115/answer/3470973313","2024-04-19","2024","2024-04","1776","30","workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society"
"7711e750-a5a1-5121-8416-2ebe8e2b8cb0","AAL IZZ WELL","复旦大学中国俄罗斯问题专家冯玉军认为俄必败，你认为他说的对吗？","https://www.zhihu.com/question/653154291/answer/3470588841","2024-04-18","2024","2024-04","250","5","education_growth;psychology_self"
"4031fd56-3ca9-5eb4-b688-1359649c349a","遇袒则忧","大连 71 岁保洁被训斥后遭开除，在物业办公室上吊自杀，如何看待此事？法律角度如何解读？","https://www.zhihu.com/question/653024079/answer/3469732240","2024-04-18","2024","2024-04","937","20","intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"8354802b-0a97-593b-b770-92c95305019b","天意不可违","有人相信冥冥之中注定的天意吗觉得天意可违背吗？","https://www.zhihu.com/question/622129601/answer/3468514486","2024-04-17","2024","2024-04","1060","23","money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society"
"cf4a0dea-8fa1-5d7f-a323-ccdb7a43f1d4","鲜","在网上买菜有哪些注意事项？","https://www.zhihu.com/question/584958651/answer/3468477843","2024-04-17","2024","2024-04","1253","24","money_property;power_strategy;education_growth"
"fd1785b0-7254-5793-94da-1a4d26274547","水母阴姬","老实人为什么很容易原谅别人？","https://www.zhihu.com/question/652586232/answer/3468342835","2024-04-16","2024","2024-04","1294","20","intimacy_gender;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;communication_conflict"
"54af5c2a-7be2-502e-b290-f3ba462d5b0e","贪官","请问，贪官为什么升得快？","https://afdian.com/p/3703bed6fbda11eeb15852540025c377","2024-04-16","2024","2024-04","4328","71","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"06d255c1-dfa7-5039-a7b4-041900dbf7d3","部队火锅","如何评价五岳散人？","https://www.zhihu.com/question/21179156/answer/3466816656","2024-04-15","2024","2024-04","561","13","psychology_self;public_society"
"954ffe5b-7ff4-5c4b-a542-79889582dc26","凶宅","死过人的房子可以买吗？","https://www.zhihu.com/question/364664709/answer/3466123188","2024-04-15","2024","2024-04","290","11","money_property"
"eb54037b-b83a-5120-ba84-51586284bcf7","罡","攻击性人格是否更适合在社会上生存？","https://afdian.com/p/486b089cfa8511eeaf215254001e7c00","2024-04-15","2024","2024-04","2289","49","ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"70258919-862e-5831-a05e-3d3a025be9ef","实而虚之","如何看待杭州警方通报猫一杯造谣？","https://www.zhihu.com/question/652736315/answer/3465107910","2024-04-14","2024","2024-04","1333","28","family_kinship;workplace_org;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"e6338b45-aee6-5622-8810-d5706e6ff183","居高临下","如何评价德国博主海雯娜“中西方对成瘾物的认定差异是基于文化差异而产生”的观点？","https://www.zhihu.com/question/652536633/answer/3465004760","2024-04-13","2024","2024-04","380","11","psychology_self;public_society;communication_conflict"
"32c5ee4f-9547-5de0-9dc9-67b2dbb04d51","谁不像","中国古代画家为何不追求“画得像”？","https://www.zhihu.com/question/329146611/answer/3464367832","2024-04-13","2024","2024-04","919","26","education_growth"
"6f22abda-4fd0-53d5-b8a5-96b2df447735","泉","旅途中，你去过哪座城市的「历史遗迹」特别多？","https://www.zhihu.com/question/652682573/answer/3464221553","2024-04-13","2024","2024-04","786","14","workplace_org;power_strategy;public_society;communication_conflict"
"7d34f5fc-aed4-5777-90f9-460e80fa8ed6","南极北斗","越南女首富、地产大亨张美兰被判处死刑，哪些信息值得关注？","https://www.zhihu.com/question/652617022/answer/3464103238","2024-04-13","2024","2024-04","2465","54","workplace_org;money_property;ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"d7aa6909-d97f-5fe9-a971-fffd8bce70fc","失能","网传南昌航空大学斥 1.4 亿为留学生修建新宿舍，事件具体情况如何？","https://www.zhihu.com/question/651156415/answer/3462912103","2024-04-12","2024","2024-04","969","21","workplace_org;money_property;education_growth;psychology_self;public_society"
"bd43b789-d25a-5632-b975-9828fbb18b9b","坦克停车场","SpaceX 在未来如果真的在火星建立了一座小型城市，这座城市的主权属于谁？","https://www.zhihu.com/question/652280396/answer/3462402613","2024-04-11","2024","2024-04","382","11","public_society;communication_conflict"
"470eb4f1-f9cf-5860-9b3a-93134cafe576","婚内财产","福建明确妇女可查询配偶财产，各类单位应当受理，哪些信息值得关注？","https://www.zhihu.com/question/652507587/answer/3461672281","2024-04-11","2024","2024-04","1552","30","family_kinship;intimacy_gender;workplace_org;money_property;ethics_norms;public_society;communication_conflict"
"daba5824-8395-593c-a904-7b9d1c86c577","树立什么权威","为什么男领导都喜欢用不回微信这个方式来宣扬权威？","https://www.zhihu.com/question/650468795/answer/3461661421","2024-04-11","2024","2024-04","516","10","family_kinship;workplace_org;power_strategy;psychology_self;communication_conflict"
"5ce4cee8-a182-536a-a9e1-e301f8d9eb07","两只小小鸟","如何远离社会底层垃圾？?","https://www.zhihu.com/question/406766991/answer/3457803161","2024-04-07","2024","2024-04","1083","24","money_property;ethics_norms;power_strategy;psychology_self;public_society;communication_conflict"
"a0be1fb2-1a13-5a96-9485-3c9c962bdad9","出淤泥","一个女人和很多男人睡过，是不是很脏了?","https://www.zhihu.com/question/644196601/answer/3457489576","2024-04-07","2024","2024-04","1168","24","intimacy_gender;workplace_org;ethics_norms;power_strategy;education_growth;psychology_self;communication_conflict"
"ea539261-bd1d-5bc1-8dbe-e7eb5b258493","羁绊源","感情很深的家人被查出来癌症复发，最后一位家人离开后，我该如何面对人生？如何与世界继续有羁绊？","https://www.zhihu.com/question/645722984/answer/3455569660","2024-04-05","2024","2024-04","757","19","family_kinship;intimacy_gender;workplace_org;ethics_norms;education_growth;public_society;communication_conflict"
"dded6340-0683-586d-9ecc-01ba7080237f","叶不知秋","你好，可以分析一下女儿写的诗吗？她现在初三，是不是早恋了？","https://www.zhihu.com/question/614441599/answer/3455498562","2024-04-05","2024","2024-04","1596","30","family_kinship;intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;education_growth;communication_conflict"
"92970f66-cf02-5019-83be-d35e6c267dec","投鞭断流","跨部门协同，最困难的地方是什么？如何破解？","https://www.zhihu.com/question/648611918/answer/3453877170","2024-04-04","2024","2024-04","2342","55","workplace_org;money_property;ethics_norms;power_strategy;education_growth;communication_conflict"
"24ec30df-de1d-52ad-9c05-4db1e303787f","决疑","鱼刺长期卡体内取不出怎么办?","https://www.zhihu.com/question/618253862/answer/3453526539","2024-04-03","2024","2024-04","861","17","money_property;psychology_self;public_society"
"f25829ec-b7fe-55be-bef2-5c53dd2aaee3","消费反腐","国家发改委称将抓紧出台关于恢复和扩大消费的政策文件，哪些信息值得关注？","https://www.zhihu.com/question/606930994/answer/3452449142","2024-04-02","2024","2024-04","2055","41","money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society"
"de77aa48-e729-5c00-8cde-886f3264da47","半躺的无名氏","为什么得体的仪态大都不是人的自然体态？","https://www.zhihu.com/question/19809821/answer/3451435299","2024-04-02","2024","2024-04","668","14","money_property;psychology_self;communication_conflict"
"77ab9071-0359-563d-bece-b7be80717cc1","朋友之交","不同阶层的人能成为朋友么？","https://www.zhihu.com/question/1913388080854958629/answer/2015392042704986466","2024-04-01","2024","2024-04","1562","37","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society"
"0c7e2a65-6b39-5a35-922b-997cb4d75b5d","美女如云","因为漂亮被嫉妒是什么体验？","https://www.zhihu.com/question/283142934/answer/3450245720","2024-04-01","2024","2024-04","766","17","education_growth;psychology_self;communication_conflict"
"7bdba839-fafe-52e4-b466-24d9f04e9dd1","低头看路","如何看待胖东来管理层已实现190天休假，中层配奔驰，高管配300万豪车？","https://www.zhihu.com/question/650176213/answer/3450050154","2024-03-31","2024","2024-03","891","15","workplace_org;money_property;power_strategy;psychology_self;public_society;communication_conflict"
"a7ecd7e2-547e-521b-a4f7-a000609b717e","负责的收益","如何处理掉重度自闭症弟弟?","https://www.zhihu.com/question/648449523/answer/3449911224","2024-03-31","2024","2024-03","792","19","family_kinship;workplace_org;money_property;ethics_norms;power_strategy;public_society;communication_conflict"
"f06a64e5-ab93-5ef7-ab11-3a8152ac518a","人生合伙人","为什么心理咨询可以高达600元/小时？","https://www.zhihu.com/question/492318587/answer/3449347748","2024-03-31","2024","2024-03","808","17","family_kinship;money_property;power_strategy;psychology_self;public_society;communication_conflict"
"f3150d93-5f78-52c3-824f-c60e6cd15db9","仁不仁","为什么有的人对学舞蹈的女孩子有偏见？","https://www.zhihu.com/question/442949671/answer/3449329872","2024-03-31","2024","2024-03","560","14","family_kinship;money_property;ethics_norms;psychology_self"
"17fd6e1c-0cf5-5f4d-bc3c-58dfa4fdd081","电合成氨","中国这么大的光伏产业为什么不用来制氢?","https://www.zhihu.com/question/646782236/answer/3448965291","2024-03-30","2024","2024-03","262","13","power_strategy"
"be3dedc0-5161-5bd2-b4e0-28cf1ed72b1e","白目人","过年家庭聚会聊天时，我直接说了亲戚小孩（非大学霸）清华北大就别想了，我有错吗？","https://www.zhihu.com/question/644385771/answer/3448641232","2024-03-30","2024","2024-03","280","10","family_kinship;education_growth;psychology_self;public_society;communication_conflict"
"7fce0d5e-f069-5cbc-a487-f9a33bd5cafe","黑得发亮","为什么香港作品中的黑社会对警察那么嚣张，而日本作品中的黑帮却对警方非常怂呢？","https://www.zhihu.com/question/649620032/answer/3447830864","2024-03-29","2024","2024-03","937","21","family_kinship;workplace_org;money_property;ethics_norms;public_society;communication_conflict"
"d07965f5-b60f-5a09-b91d-c9894cdd7de9","小摊牌","和岳父岳母闹翻了，怎么办？","https://afdian.com/p/9572e398ed3e11eebfac5254001e7c00","2024-03-29","2024","2024-03","3227","66","family_kinship;money_property;ethics_norms;power_strategy;psychology_self;communication_conflict"
"8aab801e-6e15-5492-873b-31e5a55825b0","出院","如何在精神病院证明自己是正常人？","https://www.zhihu.com/question/33035465/answer/3446854824","2024-03-28","2024","2024-03","740","15","family_kinship;workplace_org;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"4d723331-ed23-5bc7-bbed-b2d43deab7aa","腾蛇","为啥山海经好多神仙身上总挂着蛇或者手里总握着蛇呢？","https://www.zhihu.com/question/600275140/answer/3446788640","2024-03-28","2024","2024-03","716","18","power_strategy;education_growth"
"a4592165-2993-599f-802b-b5f612cdea07","笨功夫","为什么大凉山接受了那么多捐助依然那么穷？","https://www.zhihu.com/question/34228945/answer/3446655008","2024-03-28","2024","2024-03","1953","29","workplace_org;money_property;power_strategy;education_growth;psychology_self;public_society"
"94ca1d90-a167-56fd-9970-14bd3d992491","如露亦如电","我认为中国画比日本绘画好看多了，为什么日本美术的影响力比中国美术影响力大很多？","https://www.zhihu.com/question/649313457/answer/3444664299","2024-03-27","2024","2024-03","3332","62","family_kinship;money_property;power_strategy;psychology_self;public_society;communication_conflict"
"f67c9dc5-6439-540a-8d4b-d84eccbd119a","成性论","历史上与现实中的俄国为什么扩张侵略成性?这个国家为什么如此热衷于对外扩张?","https://www.zhihu.com/question/555737176/answer/3444085045","2024-03-26","2024","2024-03","1220","26","intimacy_gender;workplace_org;money_property;ethics_norms;power_strategy;education_growth;public_society;communication_conflict"
"2b67383c-b897-52db-8cc5-58c8677770fb","好事多磨","如何看待网传浙江大学赵鼎新教授辞职信，中国科研体系与欧美相比有何区别？","https://www.zhihu.com/question/649881044/answer/3443258460","2024-03-25","2024","2024-03","3539","50","workplace_org;money_property;ethics_norms;power_strategy;education_growth;psychology_self;public_society;communication_conflict"
"d11c7fdc-48f3-5ab5-a0d1-ba02f8733265","纯电保姆车","李想发全员内部信，承认误判了，理想 MEGA 存在节奏问题，过于关注销量，哪些信息值得关注？","https://www.zhihu.com/question/649506461/answer/3443052177","2024-03-25","2024","2024-03","775","13","money_property;power_strategy;education_growth;psychology_self"
"1f22e7e3-a1c6-569b-bfc3-2e0e69b59b7f","喝可乐的冲锋队","后现代和解构凭什么不好？难不成我作为一个下层群众，还要去支持那些专门发明出来愚弄自己的中世纪思想吗？","https://www.zhihu.com/question/649265898/answer/3442919551","2024-03-25","2024","2024-03","1145","21","family_kinship;workplace_org;ethics_norms;education_growth;psychology_self;public_society;communication_conflict"
