"paper","id","citedTitle","actualTitle","citedDate","actualDate","citedUrl","actualUrl","idExists","titleMatches","dateMatches","urlMatches"
"09_定义达意与批评_论证修辞研究.md","05a4a9b4-4c5b-5dd4-bcc5-986e293d4955","复盘","复盘","2021-05-01","2021-05-01","https://www.zhihu.com/question/406224720/answer/1863916109","https://www.zhihu.com/question/406224720/answer/1863916109","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","3d0daabb-8f65-5e52-b6b0-03280864f723","史不绝书","史不绝书","2026-07-14","2026-07-14","https://www.zhihu.com/question/9945672304/answer/2042201727336714267","https://www.zhihu.com/question/9945672304/answer/2042201727336714267","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","25fc6c41-fd55-5d14-a8e3-8cb8dcce81d9","搞点科学","搞点科学","2022-10-16","2022-10-16","https://www.zhihu.com/question/552121513/answer/2717066208","https://www.zhihu.com/question/552121513/answer/2717066208","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","9b0b722e-18ec-5a5e-97b2-bfe7baf20405","三代乃成","三代乃成","2023-09-23","2023-09-23","https://www.zhihu.com/question/622913795/answer/3222818110","https://www.zhihu.com/question/622913795/answer/3222818110","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","f0e6b60b-5f91-5037-9796-480eeca991b2","芯片","芯片","2018-09-25","2018-09-25","https://www.zhihu.com/question/275316968/answer/497644862","https://www.zhihu.com/question/275316968/answer/497644862","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","c76169b7-8062-5ed6-a8b5-8f121b6665a9","知识的上限","知识的上限","2023-06-19","2023-06-19","https://afdian.com/p/6bb258ec0e3511ee8b2c5254001e7c00","https://afdian.com/p/6bb258ec0e3511ee8b2c5254001e7c00","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","6565e946-d35d-5651-9ba8-b4db73c846d4","悲观与乐观","悲观与乐观","2018-12-23","2018-12-23","https://www.zhihu.com/question/266034365/answer/557697304","https://www.zhihu.com/question/266034365/answer/557697304","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","28ea871e-515d-5e0d-8699-cd1af888f664","制赌","制赌","2021-04-05","2021-04-05","https://www.zhihu.com/question/308289812/answer/1817707442","https://www.zhihu.com/question/308289812/answer/1817707442","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","c4bab8ec-36c8-546c-84b2-a9fa20cd813d","前途","前途","2020-09-26","2020-09-26","https://www.zhihu.com/question/409844164/answer/1494926798","https://www.zhihu.com/question/409844164/answer/1494926798","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","eb01897e-5109-5976-9443-e08c2a60d5fc","亦真亦幻","亦真亦幻","2020-07-05","2020-07-05","https://www.zhihu.com/question/404446499/answer/1319413675","https://www.zhihu.com/question/404446499/answer/1319413675","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","c7ac910b-a11d-5123-877d-77ef606ec789","弄潮","弄潮","2024-12-31","2024-12-31","https://afdian.com/p/03bde97ac75911efa97752540025c377","https://afdian.com/p/03bde97ac75911efa97752540025c377","True","True","True","True"
"09_定义达意与批评_论证修辞研究.md","bd497e81-413b-5e4c-b1df-001d0efbd369","可控核聚变","可控核聚变","2018-07-22","2018-07-22","https://www.zhihu.com/question/267170674/answer/448696808","https://www.zhihu.com/question/267170674/answer/448696808","True","True","True","True"
"14_心理主体修复与情绪劳动.md","101192ad-8c18-5d1a-abfe-c6d8e7727c38","砼","砼","2026-07-09","2026-07-09","https://www.zhihu.com/question/1953990821335507505/answer/2037138815870096722","https://www.zhihu.com/question/1953990821335507505/answer/2037138815870096722","True","True","True","True"
"14_心理主体修复与情绪劳动.md","045db0cb-7ec9-5c10-a193-677097d0ab3d","痛苦根源","痛苦根源","2020-07-17","2020-07-17","https://www.zhihu.com/question/398299040/answer/1343016010","https://www.zhihu.com/question/398299040/answer/1343016010","True","True","True","True"
"14_心理主体修复与情绪劳动.md","187c3d69-0285-556e-a304-def1545e6292","反刍痛苦","反刍痛苦","2021-08-05","2021-08-05","https://www.zhihu.com/question/304564566/answer/2041446980","https://www.zhihu.com/question/304564566/answer/2041446980","True","True","True","True"
"14_心理主体修复与情绪劳动.md","b8f88d55-2aa2-5e96-9a9d-4c486b4f4f42","适度焦虑","适度焦虑","2023-10-20","2023-10-20","https://www.zhihu.com/question/522753742/answer/2029837103773626665","https://www.zhihu.com/question/522753742/answer/2029837103773626665","True","True","True","True"
"14_心理主体修复与情绪劳动.md","4eae907d-2995-55ad-8c9e-0b33069b615b","自卑","自卑","2021-04-21","2021-04-21","https://www.zhihu.com/question/20694013/answer/1846677969","https://www.zhihu.com/question/20694013/answer/1846677969","True","True","True","True"
"14_心理主体修复与情绪劳动.md","bbe903b2-99ab-5425-a566-e7dfd1ae6c2d","自信","自信","2018-10-15","2018-10-15","https://www.zhihu.com/question/269905766/answer/510828072","https://www.zhihu.com/question/269905766/answer/510828072","True","True","True","True"
"14_心理主体修复与情绪劳动.md","b21801b6-2218-5ed0-a328-2c034ac861c6","自尊自信自负","自尊自信自负","2025-11-06","2025-11-06","https://afdian.com/p/a47a3c74b51011f0a69352540025c377","https://afdian.com/p/a47a3c74b51011f0a69352540025c377","True","True","True","True"
"14_心理主体修复与情绪劳动.md","06b3e8ca-8ac1-55a3-8b5d-ccc88d41b814","自尊与虚荣","自尊与虚荣","2025-06-07","2025-06-07","https://afdian.com/p/f0aa80a03d7d11f084c152540025c377","https://afdian.com/p/f0aa80a03d7d11f084c152540025c377","True","True","True","True"
"14_心理主体修复与情绪劳动.md","8efa0022-a2d3-52aa-ab8c-1cd53e03a076","自尊者自信","自尊者自信","2024-05-17","2024-05-17","https://www.zhihu.com/question/654966956/answer/2050848781999019426","https://www.zhihu.com/question/654966956/answer/2050848781999019426","True","True","True","True"
"14_心理主体修复与情绪劳动.md","7c1411c5-4487-5f94-9252-ba8067b5245f","战胜抑郁","战胜抑郁","2021-02-06","2021-02-06","https://www.zhihu.com/question/442116076/answer/1717514028","https://www.zhihu.com/question/442116076/answer/1717514028","True","True","True","True"
"14_心理主体修复与情绪劳动.md","1da7d8ed-010d-57fa-bd76-15259ca65678","逃避伤害","逃避伤害","2018-08-01","2018-08-01","https://www.zhihu.com/question/287849222/answer/458128741","https://www.zhihu.com/question/287849222/answer/458128741","True","True","True","True"
"14_心理主体修复与情绪劳动.md","8a49d412-0d16-53de-8b16-89f95e650b50","宁不畏死","宁不畏死","2018-08-18","2018-08-18","https://www.zhihu.com/question/290777932/answer/472110636","https://www.zhihu.com/question/290777932/answer/472110636","True","True","True","True"
"14_心理主体修复与情绪劳动.md","7c19a976-087f-5167-9d0e-23c1b80f67ad","关于应对子女抑郁的一种系统方法","关于应对子女抑郁的一种系统方法","2024-05-28","2024-05-28","https://www.zhihu.com/question/650979214/answer/3512066754","https://www.zhihu.com/question/650979214/answer/3512066754","True","True","True","True"
"14_心理主体修复与情绪劳动.md","118b1ce8-3d30-51f5-82eb-af8a008d0c04","快乐的信心","快乐的信心","2026-07-07","2026-07-07","https://www.ifdian.net/p/ba5af6c2732511f1b71f5254001e7c00","https://www.ifdian.net/p/ba5af6c2732511f1b71f5254001e7c00","True","True","True","True"
"14_心理主体修复与情绪劳动.md","5e309b60-93d9-5661-bf0e-dc1ff03f3478","论情绪价值","论情绪价值","2026-03-31","2026-03-31","https://www.zhihu.com/question/1938916490674960180/answer/2016129066776948759","https://www.zhihu.com/question/1938916490674960180/answer/2016129066776948759","True","True","True","True"
"14_心理主体修复与情绪劳动.md","ed1a358b-b31d-5945-b776-b8573ecaa0c4","松则久","松则久","2026-07-14","2026-07-14","https://www.zhihu.com/question/308348833/answer/2042325192739927037","https://www.zhihu.com/question/308348833/answer/2042325192739927037","True","True","True","True"
"14_心理主体修复与情绪劳动.md","d1e94702-6eb1-59d0-9e72-cd48c45a05fe","表达情绪","表达情绪","2025-10-19","2025-10-19","https://afdian.com/p/02265bf2a6c311f08dfe52540025c377","https://afdian.com/p/02265bf2a6c311f08dfe52540025c377","True","True","True","True"
"14_心理主体修复与情绪劳动.md","b5e5a89e-ed07-5580-9414-b882995c136b","情绪的边界","情绪的边界","2025-02-24","2025-02-24","https://afdian.com/p/7feec654f2ab11efb20052540025c377","https://afdian.com/p/7feec654f2ab11efb20052540025c377","True","True","True","True"
"14_心理主体修复与情绪劳动.md","8fc84f4e-9e6d-518e-ade4-eded801247a8","击破心理防线","击破心理防线","2022-06-25","2022-06-25","https://www.zhihu.com/question/50433958/answer/2543630552","https://www.zhihu.com/question/50433958/answer/2543630552","True","True","True","True"
"14_心理主体修复与情绪劳动.md","024e5ea2-11c0-5644-9017-35f7f9db6f5d","孤独的孔明","孤独的孔明","2024-03-18","2024-03-18","https://www.zhihu.com/question/641588078/answer/2013524987974263397","https://www.zhihu.com/question/641588078/answer/2013524987974263397","True","True","True","True"
"14_心理主体修复与情绪劳动.md","1f13b966-40a6-58ae-876b-4467351b96d4","情绪稳定","情绪稳定","2023-10-09","2023-10-09","https://www.zhihu.com/question/607297046/answer/3242014062","https://www.zhihu.com/question/607297046/answer/3242014062","True","True","True","True"
"14_心理主体修复与情绪劳动.md","f3ef4904-dcb3-5d06-835a-f0177ff33fa4","多余的不开心","多余的不开心","2026-06-24","2026-06-24","https://www.zhihu.com/question/1985827652146313174/answer/2034427667462754704","https://www.zhihu.com/question/1985827652146313174/answer/2034427667462754704","True","True","True","True"
"14_心理主体修复与情绪劳动.md","870117c9-eba0-5790-bd48-12d86e67fc1c","痛苦问题","痛苦问题","2022-12-09","2022-12-09","https://www.zhihu.com/question/379797015/answer/2793932552","https://www.zhihu.com/question/379797015/answer/2793932552","True","True","True","True"
"14_心理主体修复与情绪劳动.md","96003b50-e514-5b9e-a1c7-56277ba2ba1b","开朗的抑郁","开朗的抑郁","2023-07-06","2023-07-06","https://www.zhihu.com/question/610557808/answer/3106293668","https://www.zhihu.com/question/610557808/answer/3106293668","True","True","True","True"
"14_心理主体修复与情绪劳动.md","83915304-ba39-54a5-8c4c-2c42ec5176f6","无要求抑郁","无要求抑郁","2024-12-06","2024-12-06","https://afdian.com/p/27a4326eb38011efaa2452540025c377","https://afdian.com/p/27a4326eb38011efaa2452540025c377","True","True","True","True"
"21_作者术语与行动语法.md","8bc2c71a-1303-5254-a513-fdb710fb8876","小小红花","小小红花","2026-07-15","2026-07-15","https://www.ifdian.net/p/8a2ac9c67a4311f1887f5254001e7c00","https://www.ifdian.net/p/8a2ac9c67a4311f1887f5254001e7c00","True","True","True","True"
"21_作者术语与行动语法.md","bc0b8aa6-c51e-5c02-8b44-64f7c256154f","录取线","录取线","2023-05-20","2023-05-20","https://www.zhihu.com/question/599385566/answer/3036675225","https://www.zhihu.com/question/599385566/answer/3036675225","True","True","True","True"
"21_作者术语与行动语法.md","87a46d99-4c5e-509d-8c58-adf6dc2ed5fc","爱以介意为耻","爱以介意为耻","2024-11-08","2024-11-08","https://www.zhihu.com/question/468721157/answer/25597165075","https://www.zhihu.com/question/468721157/answer/25597165075","True","True","True","True"
"21_作者术语与行动语法.md","9a72db20-919b-5a27-839d-2a80125dc09b","赛道","赛道","2025-12-10","2025-12-10","https://www.zhihu.com/question/1980626690943242269/answer/1982078262525048744","https://www.zhihu.com/question/1980626690943242269/answer/1982078262525048744","True","True","True","True"
"21_作者术语与行动语法.md","f6fe9e2d-ca06-5a84-82b6-b7fe1d331120","爱的核心","爱的核心","2024-12-16","2024-12-16","https://zhuanlan.zhihu.com/p/12881832004","https://zhuanlan.zhihu.com/p/12881832004","True","True","True","True"
"21_作者术语与行动语法.md","ca0b2dd4-e67a-5243-a150-98c3b33953c1","赤手空拳","赤手空拳","2026-07-08","2026-07-08","https://www.zhihu.com/question/2007650353663984734/answer/2057207322015949934","https://www.zhihu.com/question/2007650353663984734/answer/2057207322015949934","True","True","True","True"
"21_作者术语与行动语法.md","11ad7ad3-87eb-5681-93e2-de3e21cbd8a2","批评","批评","2020-08-26","2020-08-26","https://www.zhihu.com/question/22987136/answer/1434894604","https://www.zhihu.com/question/22987136/answer/1434894604","True","True","True","True"
"21_作者术语与行动语法.md","8db8f172-3520-5077-a078-2c9578ebaf39","一寸欢喜","一寸欢喜","2026-07-13","2026-07-13","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","True","True","True","True"
"21_作者术语与行动语法.md","2a88cc8a-0746-573a-9885-9fed9f447797","滴灌","滴灌","2024-09-20","2024-09-20","https://afdian.com/p/b48e7f62775e11efa55352540025c377","https://afdian.com/p/b48e7f62775e11efa55352540025c377","True","True","True","True"
"21_作者术语与行动语法.md","171a8ff5-4f98-5575-849e-46da57be1d50","伤绳","伤绳","2026-05-05","2026-05-05","https://www.zhihu.com/question/1946636394383515889/answer/2032393124841006935","https://www.zhihu.com/question/1946636394383515889/answer/2032393124841006935","True","True","True","True"
"21_作者术语与行动语法.md","2b618a90-aaf8-5502-84f8-f1cf3405f0bf","肘后千金","肘后千金","2023-08-16","2023-08-16","https://www.zhihu.com/question/617196411/answer/3168071284","https://www.zhihu.com/question/617196411/answer/3168071284","True","True","True","True"
"21_作者术语与行动语法.md","8be80072-b42a-569b-9b77-f4ca432b3fea","面子","面子","2024-03-19","2024-03-19","https://www.zhihu.com/question/648184251/answer/3435446030","https://www.zhihu.com/question/648184251/answer/3435446030","True","True","True","True"
"21_作者术语与行动语法.md","2133f3d8-4ccb-5c0f-9c09-1539ab21c794","财富观","财富观","2020-05-01","2020-05-01","https://www.zhihu.com/question/314627020/answer/1193533378","https://www.zhihu.com/question/314627020/answer/1193533378","True","True","True","True"
"21_作者术语与行动语法.md","05d3be97-1b30-5c13-8330-1c5bb3992838","两个钱包","两个钱包","2025-06-26","2025-06-26","https://afdian.com/p/b1a6164a4c7211f0bedc52540025c377","https://afdian.com/p/b1a6164a4c7211f0bedc52540025c377","True","True","True","True"
"21_作者术语与行动语法.md","2594339e-ab47-562d-bee7-c56fbb2ca325","乐此不疲","乐此不疲","2025-08-01","2025-08-01","https://afdian.com/p/6186cc9468c011f0b05752540025c377","https://afdian.com/p/6186cc9468c011f0b05752540025c377","True","True","True","True"
"22_核心命题谱系与论证类型.md","8bc2c71a-1303-5254-a513-fdb710fb8876","小小红花","小小红花","2026-07-15","2026-07-15","https://www.ifdian.net/p/8a2ac9c67a4311f1887f5254001e7c00","https://www.ifdian.net/p/8a2ac9c67a4311f1887f5254001e7c00","True","True","True","True"
"22_核心命题谱系与论证类型.md","b8f88d55-2aa2-5e96-9a9d-4c486b4f4f42","适度焦虑","适度焦虑","2023-10-20","2023-10-20","https://www.zhihu.com/question/522753742/answer/2029837103773626665","https://www.zhihu.com/question/522753742/answer/2029837103773626665","True","True","True","True"
"22_核心命题谱系与论证类型.md","bc0b8aa6-c51e-5c02-8b44-64f7c256154f","录取线","录取线","2023-05-20","2023-05-20","https://www.zhihu.com/question/599385566/answer/3036675225","https://www.zhihu.com/question/599385566/answer/3036675225","True","True","True","True"
"22_核心命题谱系与论证类型.md","bbe903b2-99ab-5425-a566-e7dfd1ae6c2d","自信","自信","2018-10-15","2018-10-15","https://www.zhihu.com/question/269905766/answer/510828072","https://www.zhihu.com/question/269905766/answer/510828072","True","True","True","True"
"22_核心命题谱系与论证类型.md","b5e5a89e-ed07-5580-9414-b882995c136b","情绪的边界","情绪的边界","2025-02-24","2025-02-24","https://afdian.com/p/7feec654f2ab11efb20052540025c377","https://afdian.com/p/7feec654f2ab11efb20052540025c377","True","True","True","True"
"22_核心命题谱系与论证类型.md","11ad7ad3-87eb-5681-93e2-de3e21cbd8a2","批评","批评","2020-08-26","2020-08-26","https://www.zhihu.com/question/22987136/answer/1434894604","https://www.zhihu.com/question/22987136/answer/1434894604","True","True","True","True"
"22_核心命题谱系与论证类型.md","03c701aa-9760-5272-9215-6de6a61ce6f9","尊者","尊者","2026-07-14","2026-07-14","https://www.ifdian.net/p/c367153e797411f1812d52540025c377","https://www.ifdian.net/p/c367153e797411f1812d52540025c377","True","True","True","True"
"22_核心命题谱系与论证类型.md","9af3f757-ffb6-5c9e-b461-afdf9ccea949","奠仪几何","奠仪几何","2026-07-17","2026-07-17","https://www.ifdian.net/p/85097b3e7bd011f1978652540025c377","https://www.ifdian.net/p/85097b3e7bd011f1978652540025c377","True","True","True","True"
"22_核心命题谱系与论证类型.md","15e6750c-c146-58ea-b925-3a495204a3ef","三分一又三分一","三分一又三分一","2026-07-08","2026-07-08","https://www.zhihu.com/question/458676234/answer/2057597134300614774","https://www.zhihu.com/question/458676234/answer/2057597134300614774","True","True","True","True"
"22_核心命题谱系与论证类型.md","171a8ff5-4f98-5575-849e-46da57be1d50","伤绳","伤绳","2026-05-05","2026-05-05","https://www.zhihu.com/question/1946636394383515889/answer/2032393124841006935","https://www.zhihu.com/question/1946636394383515889/answer/2032393124841006935","True","True","True","True"
"22_核心命题谱系与论证类型.md","8c4f866e-8ef9-547c-af60-ada5792bb1f3","最强耐力","最强耐力","2018-06-11","2018-06-11","https://www.zhihu.com/question/278113699/answer/415173883","https://www.zhihu.com/question/278113699/answer/415173883","True","True","True","True"
"22_核心命题谱系与论证类型.md","c0f1ba80-af0b-52ca-96f7-0ccc89da8928","征信体系","征信体系","2019-08-21","2019-08-21","https://www.zhihu.com/question/341338492/answer/796914277","https://www.zhihu.com/question/341338492/answer/796914277","True","True","True","True"
"22_核心命题谱系与论证类型.md","05d3be97-1b30-5c13-8330-1c5bb3992838","两个钱包","两个钱包","2025-06-26","2025-06-26","https://afdian.com/p/b1a6164a4c7211f0bedc52540025c377","https://afdian.com/p/b1a6164a4c7211f0bedc52540025c377","True","True","True","True"
"22_核心命题谱系与论证类型.md","afd418f9-36d1-5652-8f90-188680e6cfbf","胜半子","胜半子","2026-07-14","2026-07-14","https://www.zhihu.com/question/2042176040638707165/answer/2042645041164837579","https://www.zhihu.com/question/2042176040638707165/answer/2042645041164837579","True","True","True","True"
"22_核心命题谱系与论证类型.md","c9e76d20-ad76-500f-95eb-be07ade6e9f1","满分70","满分70","2026-07-08","2026-07-08","https://www.zhihu.com/question/1922715457334538271/answer/2057549134920520308","https://www.zhihu.com/question/1922715457334538271/answer/2057549134920520308","True","True","True","True"
"22_核心命题谱系与论证类型.md","2133f3d8-4ccb-5c0f-9c09-1539ab21c794","财富观","财富观","2020-05-01","2020-05-01","https://www.zhihu.com/question/314627020/answer/1193533378","https://www.zhihu.com/question/314627020/answer/1193533378","True","True","True","True"
"22_核心命题谱系与论证类型.md","2594339e-ab47-562d-bee7-c56fbb2ca325","乐此不疲","乐此不疲","2025-08-01","2025-08-01","https://afdian.com/p/6186cc9468c011f0b05752540025c377","https://afdian.com/p/6186cc9468c011f0b05752540025c377","True","True","True","True"
"22_核心命题谱系与论证类型.md","3d0daabb-8f65-5e52-b6b0-03280864f723","史不绝书","史不绝书","2026-07-14","2026-07-14","https://www.zhihu.com/question/9945672304/answer/2042201727336714267","https://www.zhihu.com/question/9945672304/answer/2042201727336714267","True","True","True","True"
"22_核心命题谱系与论证类型.md","6587f538-6d67-5561-99dd-2eaf61719621","眠种","眠种","2026-07-09","2026-07-09","https://www.zhihu.com/question/427364036/answer/2038687768700772586","https://www.zhihu.com/question/427364036/answer/2038687768700772586","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","557cd798-03d7-57fd-a7a4-14f743e1ba13","凭爱分手","凭爱分手","2020-04-27","2020-04-27","https://www.zhihu.com/question/308996023/answer/1183361290","https://www.zhihu.com/question/308996023/answer/1183361290","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","bc0b8aa6-c51e-5c02-8b44-64f7c256154f","录取线","录取线","2023-05-20","2023-05-20","https://www.zhihu.com/question/599385566/answer/3036675225","https://www.zhihu.com/question/599385566/answer/3036675225","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","9a72db20-919b-5a27-839d-2a80125dc09b","赛道","赛道","2025-12-10","2025-12-10","https://www.zhihu.com/question/1980626690943242269/answer/1982078262525048744","https://www.zhihu.com/question/1980626690943242269/answer/1982078262525048744","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","8bc2c71a-1303-5254-a513-fdb710fb8876","小小红花","小小红花","2026-07-15","2026-07-15","https://www.ifdian.net/p/8a2ac9c67a4311f1887f5254001e7c00","https://www.ifdian.net/p/8a2ac9c67a4311f1887f5254001e7c00","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","f6fe9e2d-ca06-5a84-82b6-b7fe1d331120","爱的核心","爱的核心","2024-12-16","2024-12-16","https://zhuanlan.zhihu.com/p/12881832004","https://zhuanlan.zhihu.com/p/12881832004","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","2133f3d8-4ccb-5c0f-9c09-1539ab21c794","财富观","财富观","2020-05-01","2020-05-01","https://www.zhihu.com/question/314627020/answer/1193533378","https://www.zhihu.com/question/314627020/answer/1193533378","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","4e7ea5d1-018f-5e57-839c-f91e3065007d","自然法","自然法","2021-03-14","2021-03-14","https://www.zhihu.com/question/304501224/answer/1780036431","https://www.zhihu.com/question/304501224/answer/1780036431","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","daa2da9d-9204-588a-88a3-a5d9006bf4d4","论批评 2","论批评 2","2025-02-09","2025-02-09","https://afdian.com/p/fd6093eae6d211efac665254001e7c00","https://afdian.com/p/fd6093eae6d211efac665254001e7c00","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","f4ee69e7-9b6f-563b-a6b7-3abcef28fe36","商周奴隶制","商周奴隶制","2021-03-22","2021-03-22","https://www.zhihu.com/question/448019639/answer/1794292229","https://www.zhihu.com/question/448019639/answer/1794292229","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","05d3be97-1b30-5c13-8330-1c5bb3992838","两个钱包","两个钱包","2025-06-26","2025-06-26","https://afdian.com/p/b1a6164a4c7211f0bedc52540025c377","https://afdian.com/p/b1a6164a4c7211f0bedc52540025c377","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","2a88cc8a-0746-573a-9885-9fed9f447797","滴灌","滴灌","2024-09-20","2024-09-20","https://afdian.com/p/b48e7f62775e11efa55352540025c377","https://afdian.com/p/b48e7f62775e11efa55352540025c377","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","2594339e-ab47-562d-bee7-c56fbb2ca325","乐此不疲","乐此不疲","2025-08-01","2025-08-01","https://afdian.com/p/6186cc9468c011f0b05752540025c377","https://afdian.com/p/6186cc9468c011f0b05752540025c377","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","ca0b2dd4-e67a-5243-a150-98c3b33953c1","赤手空拳","赤手空拳","2026-07-08","2026-07-08","https://www.zhihu.com/question/2007650353663984734/answer/2057207322015949934","https://www.zhihu.com/question/2007650353663984734/answer/2057207322015949934","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","94815489-f471-5075-ac07-f496082d34db","平权","平权","2018-10-13","2018-10-13","https://www.zhihu.com/question/298105587/answer/509627202","https://www.zhihu.com/question/298105587/answer/509627202","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","8db8f172-3520-5077-a078-2c9578ebaf39","一寸欢喜","一寸欢喜","2026-07-13","2026-07-13","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","https://www.zhihu.com/question/2039110884006604997/answer/2041179100837058049","True","True","True","True"
"23_平台控制后的概念迁移与历时配对.md","15e6750c-c146-58ea-b925-3a495204a3ef","三分一又三分一","三分一又三分一","2026-07-08","2026-07-08","https://www.zhihu.com/question/458676234/answer/2057597134300614774","https://www.zhihu.com/question/458676234/answer/2057597134300614774","True","True","True","True"
